sim31,sim32,sim33,sim34,sim35,sim36,sim37,sim38
9916272_3,19364385_1,12947407_3,19496953_3,13051940_3,6903468_2,25175230_1,2315918_2
16919135_5,17068619_3,1352521_4,7011737_2,2190783_4,11320015_2,6403929_2,2398488_2
22304207_5,3754001_2,6116728_2,22295354_1,3460981_4,3210515_1,25729174_1,15148310_5
7362543_3,12949235_5,21836373_5,7344630_5,6951045_1,14850178_5,17388460_3,12971599_1
8654704_3,13648885_5,9119534_3,15167126_3,22080493_5,19560988_3,11745892_2,820550_5
10423967_3,13266297_3,9031316_5,11040286_5,5806611_2,11091638_1,17428599_5,5770932_2
4198684_2,5883645_2,8060200_4,10357193_3,12227174_1,22283033_1,8002324_4,23749406_5
13363424_3,10701890_1,4680889_2,842373_3,12866761_1,22584373_1,12034915_1,12684962_1
5436594_4,555710_1,15475718_5,12740851_3,14847662_4,15471286_4,5288314_3,12257376_2
20988366_3,13500597_5,9770232_4,12655999_1,17090955_3,14422832_3,15759912_1,7458843_1
23589371_1,22516499_3,12704968_1,2486347_2,16309481_1,15699577_2,10531010_3,6173507_1
5689092_2,17839994_1,16663991_4,756905_4,9227767_1,7301748_2,10621350_4,11313365_4
13671312_3,3598666_3,18648441_5,14881067_2,13349886_1,6094826_3,27457546_1,4424864_2
66618_4,19429887_1,11430426_1,20502920_3,14795584_3,17813166_4,13152474_2,6846573_4
17133680_3,7845081_5,4396405_2,11938749_3,22530703_1,27631579_1,2097293_3,16184049_5
8008017_5,15925820_1,8571907_1,4245246_4,26002343_1,21103915_1,16662626_3,23509332_1
5004677_2,15519086_4,3966734_3,13571143_3,2100889_4,11041000_2,15274219_3,18388328_5
18386399_5,4944144_4,1640307_2,5036101_4,17657005_1,19239123_1,2610800_4,29010718_1
21894629_3,4091769_4,19231920_1,5910705_2,4460515_2,17505039_1,19682046_5,1457497_4
2067591_4,15484221_5,6376404_4,16151332_1,9239208_3,3198536_2,4606249_4,10454965_2
16207753_3,11490167_3,22178137_3,18062026_5,10621275_4,24250315_5,22575402_5,15662289_5
25777558_1,6409115_4,22630137_1,16681877_3,9575806_1,11321863_4,16353832_1,17425581_2
4350659_2,8572312_4,22613670_1,17859465_1,5722050_4,22945875_1,13674802_1,22329788_1
5659489_3,24081185_5,19268790_1,7830836_3,4146908_2,21574114_3,12346958_3,10110854_3
6246056_1,1589616_4,12750321_5,4146006_4,8372125_1,3659550_5,14415568_2,5802829_2
22613670_1,9129262_5,12407665_1,5688774_3,12722399_2,2847392_2,5554193_2,4738737_2
16022382_5,22281710_3,20129852_5,4558178_2,5045430_1,9974105_4,4649280_4,23426728_1
9005799_2,11463071_5,6502070_2,28942080_1,16628371_3,6952597_5,26268808_5,6467569_2
25381916_5,12738578_5,12531265_1,14172029_3,7855311_1,10662588_2,10798443_3,15475718_5
21412638_1,9690917_5,10118887_5,17620612_3,7780368_5,9848148_5,1104273_4,13855774_1
6026235_5,18587104_5,26053952_1,15742748_3,11088886_1,11649619_4,8959560_3,9501271_3
16420991_5,9442024_1,5090753_4,7702742_5,4126496_4,28402689_1,13361032_4,7572587_4
23158458_1,9716583_4,10046020_2,12201717_2,4253363_4,12544882_1,22607085_1,5668851_4
18149929_1,24885732_5,9919604_2,25179772_5,11803118_3,3149193_3,28867861_1,18513223_2
5541763_4,8296752_4,25705175_1,23261687_1,7864199_3,5100963_5,7491049_5,8925201_5
23282910_5,23915722_1,482806_3,17381720_2,20427502_1,6559852_2,17035180_5,3390871_3
18361697_1,5674074_5,7077495_2,7288433_1,15251579_5,11745892_2,16243736_1,13231645_3
14305086_3,142453_1,22012016_1,9327414_5,2819058_1,18846042_2,16742504_1,13775130_5
10144584_4,9409592_1,8475182_3,10522862_2,266543_3,4223142_4,11657537_3,21350146_5
2145053_5,5593484_5,17505039_1,20549747_5,13250050_3,22773424_1,12691390_5,19848573_5
1522288_3,16696639_5,1133597_4,11091689_3,3205051_2,30418334_1,26298570_5,12543118_1
11076154_5,15359282_2,7132765_1,14010774_5,18507959_5,563522_2,13310388_3,13852100_1
15633884_2,21718319_3,26970626_5,8133274_3,22810461_5,4993188_4,10256705_3,4411284_4
15826832_1,4265657_2,4076750_2,16568978_2,8587693_1,13217259_1,6869916_5,2847720_1
22846077_1,15086962_3,2075979_4,17464173_3,16912085_1,20195272_3,13151419_5,8326952_4
2685687_2,16691402_3,18170392_5,975901_2,12835161_1,30172001_1,17133680_3,18602777_5
9269239_4,7267590_4,2380172_2,14625880_4,4077068_4,18068005_1,16406998_1,7308056_5
3048248_3,3536719_4,12277881_3,4310153_5,18235826_4,18495493_5,25760042_1,2967498_2
16064076_2,9951347_5,16083333_1,12013478_3,21356651_1,19249545_1,13024552_5,15739239_3
26464924_5,3378184_5,10838650_3,25990930_1,1787721_4,14184361_5,10201030_2,6814935_4
2592940_2,12699321_1,15704642_3,11830411_4,11593947_5,13938731_4,8276860_1,18278257_3
12023379_5,2981208_4,18702629_2,25332338_5,9562101_4,22348091_1,16052745_1,20016149_3
11642402_4,1292848_4,26324533_1,17007298_3,25280930_1,851255_3,16542869_2,16452761_5
6479955_2,20953002_5,5380417_1,26790168_5,15020919_5,809581_5,11585893_1,20486759_3
11366450_4,11475172_1,1193120_4,2008498_4,16755508_3,11620046_4,4830332_1,15143109_5
2847720_1,23081670_5,25994358_1,26993822_1,20526925_5,17320330_1,17328527_5,10543629_5
16405349_1,15193467_3,10536903_3,2148985_2,2431895_1,7821625_5,3536719_4,14270946_5
7483189_5,16420357_1,20655701_3,255543_4,17451385_1,8881847_4,6541732_2,8188246_5
16671173_5,6244414_3,3061377_1,19261609_1,15989537_1,14371886_2,8287815_1,9889650_5
23811418_1,16405349_1,7253399_4,21754219_1,6511050_2,21930918_1,4274003_2,15062527_5
28867861_1,10536903_3,2022756_2,2579824_4,6289678_4,1572891_5,13705151_5,13768507_5
22215233_3,6399975_1,12737538_4,15079352_4,4043823_2,11515466_1,18575370_5,8576766_5
22805842_1,284284_4,21993894_1,26898230_1,24850244_1,6511050_2,16387639_2,2384150_2
12769396_3,756905_4,6867454_1,8001563_4,5637810_3,5320464_3,10898083_3,8231278_3
13212961_1,13532705_3,23738282_1,3865850_2,15912050_1,22848375_1,511781_2,7077495_2
17054614_3,10870784_2,22423574_5,5739767_2,4775905_2,5816828_2,5761770_5,18082262_5
19127335_3,6812827_1,5849440_4,3559877_5,11183314_3,13428309_3,14242612_1,20433273_5
5624619_2,11803118_3,23100044_3,17281543_5,6246056_1,25785272_5,4374412_3,8312957_3
17030825_5,11779373_3,9220155_5,6655937_1,3682823_4,610364_1,5500992_2,25002408_5
12530542_1,17425581_2,24325815_1,8068873_4,16527021_4,7324888_2,15657574_5,9035798_3
13310388_3,22118546_1,18577376_3,924175_2,24052193_5,8517962_3,12579963_3,27871877_1
7263805_3,415413_2,12595876_5,10490825_3,11178315_4,4531501_2,6189464_3,19300834_2
10358847_3,24227211_1,12411962_1,1372540_4,8880223_3,1170782_4,16122680_5,6230023_5
13575719_4,22952812_1,2452185_1,353061_4,15663955_2,10069816_2,26154409_1,120578_5
2569693_4,15900843_5,3035779_2,12937463_3,15923141_1,16626706_3,434019_5,13312403_3
14557503_5,10764280_3,2190783_4,7137880_2,5178824_2,6421219_4,23057633_1,16151981_2
3082641_1,12957607_3,4915553_4,23708439_1,12159535_4,16038991_1,7988607_4,16356297_5
19853758_3,24850244_1,22892231_1,3463343_3,13003618_3,1781069_2,4737398_3,22188133_5
17225581_3,5110942_3,9749512_3,14102026_5,9264453_3,648665_3,13850289_5,4649280_4
22437138_1,17945396_3,9862050_3,1522288_3,21621781_1,13319628_3,8367597_3,11485139_2
18600369_2,26354304_1,2435883_4,19268790_1,15660457_3,5774758_2,6735201_1,10649330_5
9903325_3,13179887_2,9547559_4,21839958_5,2315918_2,4115929_4,13094774_2,7904100_4
26252503_5,7137880_2,8927309_1,5530304_2,4390467_4,28584111_1,13088402_5,16726179_3
8148053_5,19115080_5,17523402_3,18289886_1,29430625_1,8278577_4,12402218_1,7658723_2
6511778_4,10561246_2,50550_4,3760347_1,25017709_5,7680009_4,17022426_5,13496383_5
15900843_5,14614889_3,8493348_3,15875106_1,13042819_2,17030825_5,1709231_2,13929749_5
14637148_5,6041541_2,21755692_1,4282400_2,8178363_5,22012016_1,4970838_3,6545666_2
4318131_4,8163887_5,21918127_3,4431540_5,5978903_2,10935810_3,5986767_4,979170_4
5324707_2,4957101_4,11805740_3,9920379_3,5618087_2,23803905_1,9721379_5,12075397_4
10308009_3,9257019_1,12195573_5,7975619_4,4957101_4,9806848_3,3559251_2,14344003_3
5867563_1,1091914_4,21540355_1,20402593_1,15580095_1,10641619_4,9529299_5,21242802_3
7961557_4,21662738_1,14087094_5,5994190_3,3210495_1,13827595_2,5178824_2,19009641_3
2042673_1,4955695_2,10435864_2,3672972_5,16350219_4,4085196_4,5228286_3,7680009_4
7703518_2,9862050_3,6013616_1,4083311_4,16274173_3,9400939_1,28918097_1,16670304_2
8122172_3,10153943_3,22605024_5,13020096_2,10946128_1,8845655_4,13451464_5,5541763_4
18686464_3,423726_4,10417177_5,15912050_1,8791949_5,2431895_1,9404947_4,13412337_2
14618620_3,7140876_4,9101697_4,413440_3,14288305_4,1257011_4,9666473_3,6116088_2
10746913_2,5248329_2,6484022_2,19289999_1,14783237_5,11465665_1,14662050_3,12081585_1
8180669_1,15783510_1,2058092_2,10664266_5,6116088_2,24874264_5,15588955_1,19516451_1
8060200_4,9721379_5,14049732_5,23812134_1,10144680_3,25748637_1,3156264_1,5994190_3
4993481_4,3811972_3,15941511_1,8848407_5,3010956_1,17723462_5,5752944_2,26607659_5
13247459_1,25722544_1,22979024_5,3082359_2,7025334_5,22178137_3,2742265_3,7381635_4
9605727_3,1249480_4,15203742_5,29124709_1,13019902_3,3111040_5,5062746_4,14663392_3
13996574_2,13326015_1,7765677_4,18590170_3,1283271_5,12769396_3,3994584_1,10460089_4
28706941_1,5391361_4,20723192_1,24162544_5,5026352_4,5129781_2,12413804_2,25066267_5
18862737_2,5369680_4,5073986_4,18817210_1,4223142_4,9265577_5,142453_1,1489082_5
10326801_4,24990361_5,19527624_5,14011113_4,5350515_5,1588009_2,826755_5,2368073_1
5008106_5,9553625_3,6962360_1,10870784_2,8560912_2,9903325_3,7333410_3,19756588_1
15562687_5,4729239_2,7786985_4,11283847_5,16222004_2,1923937_1,3830063_2,18846042_2
8001563_4,5914850_2,13915551_2,5419872_3,8044995_5,16649699_3,10404801_3,15713194_5
10661598_5,13760825_4,14241536_3,29832964_1,4194512_1,26707891_1,8927309_1,7535127_4
23294214_3,5994190_3,11195852_2,2191573_2,12166295_3,12694637_5,26158343_1,5727419_2
26922046_5,1750008_5,10652927_1,16402441_1,4968836_2,16918052_5,162418_4,1690002_2
9190066_4,726032_2,6711460_3,1773134_1,5110942_3,11618822_3,5878417_2,15582315_2
5045121_4,10380774_1,4387984_2,5898625_3,17791472_5,7504322_3,17163756_1,2355333_3
2593118_4,19028196_5,14096867_1,16052745_1,2848221_4,26899430_5,22600690_1,11888977_4
9882472_2,108295_4,7607467_4,10550026_5,7978657_3,7335647_4,1771342_2,23351852_1
20164273_1,21293011_3,8860875_3,11583478_5,6510279_4,16209790_1,4673781_5,26807662_1
17162780_1,4296070_2,5350515_5,13791896_5,5909172_2,20779807_1,12940640_1,13087997_5
7816024_1,17131442_3,2788320_4,13873082_3,22516499_3,1288875_5,11087228_5,21565890_1
8590700_1,13152474_2,18584339_3,1864157_2,16936800_1,5078967_1,19191987_5,26717770_1
9747542_2,19790018_1,10800429_2,6654624_5,17436931_5,13871943_5,12136805_4,23097610_1
10959114_5,14013412_3,5507827_3,16328469_1,18920068_1,6643317_1,26252503_5,11559225_4
15071858_3,22310289_3,27143139_1,5238475_2,16027361_1,12531334_3,16235018_1,4645081_4
